utc_timestamp,cet_cest_timestamp,DE_price_day_ahead,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,FR_price_day_ahead,SE_price_day_ahead,SE_wind_generation_actual,DE_generation,FR_generation,SE_generation
2017-01-08T17:00:00Z,2017-01-08T18:00:00+0100,64.93,0,509,365,0,951,60.95,32.1,3714.992042,63852.94898,75570,21418
2017-01-08T18:00:00Z,2017-01-08T19:00:00+0100,58.91,0,721,526,0,1005,70.51,31.61,3582.075577,62310.36735,74859,20938
2017-01-08T19:00:00Z,2017-01-08T20:00:00+0100,50.03,0,995,691,-1,994,75.52,30.83,3384.542837,59929.82653,72438,20339
2017-01-08T20:00:00Z,2017-01-08T21:00:00+0100,39.06,0,1221,861,-1,1000,73.2,30.95,3207.534193,58729.69388,69890,19545
2017-01-08T21:00:00Z,2017-01-08T22:00:00+0100,40.06,0,1326,922,-1,970,68.4,30.55,2993.906153,58654.89796,72765,18537
2017-01-08T22:00:00Z,2017-01-08T23:00:00+0100,37.09,0,1602,1062,-1,967,71.21,29.89,2864.852765,55755.55102,72238,17662
2017-01-08T23:00:00Z,2017-01-09T00:00:00+0100,40,0,1918,1207,-1,928,65.88,29.56,2822.058462,53304,67997,17187
2017-01-09T00:00:00Z,2017-01-09T01:00:00+0100,39.05,0,2169,1269,-1,942,58,29.11,2680.930188,51502.86735,67603,16831
2017-01-09T01:00:00Z,2017-01-09T02:00:00+0100,39.21,0,2324,1382,-1,1019,52.9,28.99,2614.873688,50668.89796,65339,16676
2017-01-09T02:00:00Z,2017-01-09T03:00:00+0100,39.24,0,2677,1480,-1,1060,50.04,29.16,2689.394208,50962.45918,63510,16650
2017-01-09T03:00:00Z,2017-01-09T04:00:00+0100,40.26,0,3138,1628,-1,1050,45.75,29.71,2784.233169,52376.09184,64008,16900
2017-01-09T04:00:00Z,2017-01-09T05:00:00+0100,43.84,0,3484,1822,-1,1044,45.02,30.41,2909.141838,56232.2551,68048,17740
2017-01-09T05:00:00Z,2017-01-09T06:00:00+0100,58.99,0,3815,2042,-1,1134,52.24,30.77,3059.043506,65163.08163,74961,19587
2017-01-09T06:00:00Z,2017-01-09T07:00:00+0100,74.04,0,4496,2392,0,1248,65.75,35.29,2922.204373,72098.5,80265,21278
2017-01-09T07:00:00Z,2017-01-09T08:00:00+0100,75.49,35,5285,2825,4,1338,78.01,36.26,2951.391265,75032.40816,80914,21660
2017-01-09T08:00:00Z,2017-01-09T09:00:00+0100,74.63,322,5674,3078,208,1502,89.78,36.21,2915.912137,75584.69388,81263,21485
2017-01-09T09:00:00Z,2017-01-09T10:00:00+0100,73.97,819,5692,3074,762,1649,80,36.43,2783.309417,76576.34694,81032,21668
2017-01-09T10:00:00Z,2017-01-09T11:00:00+0100,72,1346,5730,3210,1336,1770,80,35.96,2650.446883,77128.08163,81361,21653
2017-01-09T11:00:00Z,2017-01-09T12:00:00+0100,72.12,1640,5868,3269,1773,2004,80,35.92,2646.33077,77036.17347,80690,21577
2017-01-09T12:00:00Z,2017-01-09T13:00:00+0100,70.09,1491,6206,3653,1840,2187,80,36.15,2634.380822,76592.14286,79021,21530
2017-01-09T13:00:00Z,2017-01-09T14:00:00+0100,67.41,1022,6544,4036,1574,2390,79.89,35.51,2577.277961,75752.26531,76951,21537
2017-01-09T14:00:00Z,2017-01-09T15:00:00+0100,65.21,357,7264,4691,1106,2684,78.7,35.3,2499.813506,75132.5,75837,21965
2017-01-09T15:00:00Z,2017-01-09T16:00:00+0100,65.09,38,8940,6259,490,3226,77,36.87,2517.219162,75636.67347,76281,22186
2017-01-09T16:00:00Z,2017-01-09T17:00:00+0100,74.72,0,10577,7690,56,3692,75.75,36.32,2579.612641,78327.16327,80476,22207
2017-01-09T17:00:00Z,2017-01-09T18:00:00+0100,59.94,0,11904,8815,-2,4268,77.51,35.42,2635.760943,77661.52041,83320,21786
2017-01-09T18:00:00Z,2017-01-09T19:00:00+0100,52.2,0,13056,9895,-2,4823,83.87,31.41,2793.467576,75890.26531,80165,21109
2017-01-09T19:00:00Z,2017-01-09T20:00:00+0100,39.1,0,14132,10935,-1,5322,80.1,30.5,3135.292129,72046.70408,75574,20308
2017-01-09T20:00:00Z,2017-01-09T21:00:00+0100,36.62,0,14912,11695,-1,5580,77.07,30.07,3339.784955,68871.94898,72083,19481
2017-01-09T21:00:00Z,2017-01-09T22:00:00+0100,36.08,0,15129,11889,-1,5711,66.2,29.57,3452.075456,65943.15306,74590,18315
2017-01-09T22:00:00Z,2017-01-09T23:00:00+0100,32.76,0,15713,12470,-1,5516,66.6,28.83,3572.729316,61846.16327,73185,17279
2017-01-09T23:00:00Z,2017-01-10T00:00:00+0100,32.45,0,16254,13032,-1,5112,65.82,26.16,3618.692813,58967.11224,68687,16591
2017-01-10T00:00:00Z,2017-01-10T01:00:00+0100,31.52,0,16697,13486,-1,4870,59.99,25.57,3622.389276,56888.45918,68183,16364
2017-01-10T01:00:00Z,2017-01-10T02:00:00+0100,29.08,0,16900,13887,-1,4373,55.8,25.49,3600.560569,55902.19388,65826,16253
2017-01-10T02:00:00Z,2017-01-10T03:00:00+0100,28.92,0,17193,14532,-1,3966,52.98,25.57,3500.853131,56112.07143,63824,16241
2017-01-10T03:00:00Z,2017-01-10T04:00:00+0100,31.49,0,16838,14658,-1,3665,50,27.77,3496.957003,57067.54082,63925,16501
2017-01-10T04:00:00Z,2017-01-10T05:00:00+0100,33.06,0,16095,14468,-1,3506,49.19,28.93,3371.434911,60065.92857,67562,17391
2017-01-10T05:00:00Z,2017-01-10T06:00:00+0100,36.26,0,15918,14462,-1,3203,52.07,29.79,3151.044518,67996.28571,75063,19355
2017-01-10T06:00:00Z,2017-01-10T07:00:00+0100,46,0,14517,13366,-1,2872,63.55,31,3199.46194,74423,79962,21187
2017-01-10T07:00:00Z,2017-01-10T08:00:00+0100,59.89,77,12422,11845,1,2624,80.4,31.31,3229.811174,76529.11224,80243,21680
2017-01-10T08:00:00Z,2017-01-10T09:00:00+0100,59.96,722,11518,11009,134,2660,77.9,31.22,3265.060095,76408.43878,80521,21556
2017-01-10T09:00:00Z,2017-01-10T10:00:00+0100,62.69,1838,10564,9811,434,2656,82.73,31.14,3274.623969,76943.46939,80367,21682
2017-01-10T10:00:00Z,2017-01-10T11:00:00+0100,66.82,2573,9864,8821,688,2302,84.59,31.06,3221.115114,77716.18367,80874,21704
2017-01-10T11:00:00Z,2017-01-10T12:00:00+0100,71.42,2798,9444,8115,890,2164,84.09,30.99,3227.504511,77408.04082,80306,21633
2017-01-10T12:00:00Z,2017-01-10T13:00:00+0100,72.33,2524,8917,7444,1009,2318,82.06,31,3323.104968,76865.20408,78854,21692
2017-01-10T13:00:00Z,2017-01-10T14:00:00+0100,69.5,1761,8183,6682,914,2370,80,31.01,3431.390625,76033.13265,76867,21758
2017-01-10T14:00:00Z,2017-01-10T15:00:00+0100,70.64,694,7752,6255,730,2150,77.79,31.03,3576.304141,75187.87755,75950,22184
2017-01-10T15:00:00Z,2017-01-10T16:00:00+0100,66.96,57,7979,6254,298,1993,75.69,33.49,3722.586564,75522.73469,76173,22505
2017-01-10T16:00:00Z,2017-01-10T17:00:00+0100,88.38,1,8780,6744,32,1878,75.85,33.75,3896.562167,78678.47959,80644,22649
2017-01-10T17:00:00Z,2017-01-10T18:00:00+0100,98.93,0,9298,7010,-2,1708,88.38,33.24,3995.835468,78268.79592,83085,22084
2017-01-10T18:00:00Z,2017-01-10T19:00:00+0100,69.65,0,9522,7086,-1,1628,103.3,30.54,4065.48561,76318.90816,79935,21494
2017-01-10T19:00:00Z,2017-01-10T20:00:00+0100,58.82,0,9928,7350,-1,1660,88.26,29.81,4113.467732,72201.82653,75169,20748
2017-01-10T20:00:00Z,2017-01-10T21:00:00+0100,47.63,0,10382,7732,-1,1723,79.67,29.55,4332.30105,68830.08163,71186,19772
2017-01-10T21:00:00Z,2017-01-10T22:00:00+0100,40.08,0,10218,7679,-1,1652,70.49,29.15,4519.793099,66179.72449,73583,18541
2017-01-10T22:00:00Z,2017-01-10T23:00:00+0100,38.06,0,10404,7720,-1,1616,68.39,28.08,4578.240499,61683.61224,72583,17413
2017-01-10T23:00:00Z,2017-01-11T00:00:00+0100,38.99,0,11040,8178,-1,1676,70.21,24.38,4688.659115,58555.57143,67864,16739
2017-01-11T00:00:00Z,2017-01-11T01:00:00+0100,37.2,0,11893,8853,-1,1786,66.76,22.78,4835.349225,56521.03061,67013,16492
2017-01-11T01:00:00Z,2017-01-11T02:00:00+0100,34.03,0,13018,9862,-1,1982,64.79,22.05,4926.111331,55187.52041,65122,16414
2017-01-11T02:00:00Z,2017-01-11T03:00:00+0100,34.78,0,14277,11064,-1,2270,62.05,22.1,5034.637524,55395.80612,62947,16475
2017-01-11T03:00:00Z,2017-01-11T04:00:00+0100,32.7,0,16040,12816,-1,2610,53.34,23.6,5109.60555,56845.71429,63197,16589
2017-01-11T04:00:00Z,2017-01-11T05:00:00+0100,31.21,0,18168,14962,-1,2945,50.62,25.88,5184.346894,60257.91837,66996,17484
2017-01-11T05:00:00Z,2017-01-11T06:00:00+0100,37.2,0,21544,18346,-1,3380,58.3,27.82,5296.751048,68087.91837,73759,19373
2017-01-11T06:00:00Z,2017-01-11T07:00:00+0100,49.97,0,24248,21074,-1,4046,75.8,28.96,5344.540873,74802.61224,78842,21122
2017-01-11T07:00:00Z,2017-01-11T08:00:00+0100,46.98,75,26608,23538,1,4652,90.7,29.14,5374.943059,77208.47959,79296,21444
2017-01-11T08:00:00Z,2017-01-11T09:00:00+0100,44.7,558,28345,25348,154,5252,96.88,29.12,5323.914027,77630.03061,79443,21464
2017-01-11T09:00:00Z,2017-01-11T10:00:00+0100,44.41,1004,30334,27275,534,5404,93.1,29.15,5255.800899,78671.52041,78714,21725
2017-01-11T10:00:00Z,2017-01-11T11:00:00+0100,41.06,1371,31573,28429,986,5798,82.57,29.16,5259.327341,79568.54082,79199,21820
2017-01-11T11:00:00Z,2017-01-11T12:00:00+0100,36.94,1507,31707,28566,1242,6360,81.61,29.17,5284.341715,79025.55102,78687,21863
2017-01-11T12:00:00Z,2017-01-11T13:00:00+0100,34.09,1382,31168,28028,1274,6692,79.98,29.13,5218.985726,78486.83673,77245,21759
2017-01-11T13:00:00Z,2017-01-11T14:00:00+0100,33.68,1004,30396,27301,1172,6780,79.56,29.15,5236.327739,77630.15306,74882,21887
2017-01-11T14:00:00Z,2017-01-11T15:00:00+0100,33.64,430,30732,27577,872,6720,79.82,29.18,5235.21634,77024.31633,73565,22209
2017-01-11T15:00:00Z,2017-01-11T16:00:00+0100,33.66,46,30638,27443,414,6698,78.87,29.4,5249.789848,77002.37755,73407,22439
2017-01-11T16:00:00Z,2017-01-11T17:00:00+0100,38.53,2,29780,26635,50,6630,79.56,29.57,5144.765091,79342.40816,77599,22506
2017-01-11T17:00:00Z,2017-01-11T18:00:00+0100,37.4,0,30127,27052,0,6039,83.65,29.38,5088.139058,78581.87755,80624,21967
2017-01-11T18:00:00Z,2017-01-11T19:00:00+0100,37.07,0,30444,27589,-1,5498,95.76,29.13,5013.489844,76485.80612,77619,21310
2017-01-11T19:00:00Z,2017-01-11T20:00:00+0100,34,0,31447,28418,-1,5202,88.44,28.6,4885.761177,72482.2449,73281,20492
2017-01-11T20:00:00Z,2017-01-11T21:00:00+0100,31.83,0,31714,28603,-1,4900,85,27.91,4801.48585,68943.21429,69667,19584
2017-01-11T21:00:00Z,2017-01-11T22:00:00+0100,26.27,0,30808,27725,-1,4280,77.6,26.27,4677.308055,65969.54082,71707,18438
2017-01-11T22:00:00Z,2017-01-11T23:00:00+0100,11.68,0,31043,27904,-1,3914,77.95,24.29,4517.892532,61599.57143,70872,17498
2017-01-11T23:00:00Z,2017-01-12T00:00:00+0100,12.12,0,31207,28057,-1,4034,77.51,22.17,4350.345603,58551.54082,66324,16868
2017-01-12T00:00:00Z,2017-01-12T01:00:00+0100,9.83,0,30839,27686,-1,4025,67.19,18.07,4207.569157,56249.33673,65177,16476
2017-01-12T01:00:00Z,2017-01-12T02:00:00+0100,9.02,0,30415,27251,-1,3810,60.37,17.38,4068.156452,55231.43878,63249,16320
2017-01-12T02:00:00Z,2017-01-12T03:00:00+0100,9.27,0,30150,26973,-1,3392,60.71,17.43,3928.15202,55464.14286,61072,16360
2017-01-12T03:00:00Z,2017-01-12T04:00:00+0100,9.84,0,29882,26723,-1,3379,51.37,23.49,3850.51622,56675.27551,60953,16504
2017-01-12T04:00:00Z,2017-01-12T05:00:00+0100,10.55,0,29579,26464,-1,3283,48.46,24.98,3913.623096,59994.08163,64452,17353
2017-01-12T05:00:00Z,2017-01-12T06:00:00+0100,28.29,0,30768,27632,-1,2982,60.01,28.29,3799.702178,67753.67347,71621,19261
2017-01-12T06:00:00Z,2017-01-12T07:00:00+0100,40.02,0,30285,27150,-1,2825,73.69,29.41,3846.212617,74420.84694,76872,21155
2017-01-12T07:00:00Z,2017-01-12T08:00:00+0100,40.07,84,30072,26912,0,2760,82.87,29.78,3809.158815,76686.5,76819,21536
2017-01-12T08:00:00Z,2017-01-12T09:00:00+0100,38.2,904,29740,26593,164,2891,87,29.5,3762.890329,76478.23469,77020,21329
2017-01-12T09:00:00Z,2017-01-12T10:00:00+0100,38.61,2421,29631,26472,677,2924,88.01,29.54,3683.579212,77219.7551,76633,21352
2017-01-12T10:00:00Z,2017-01-12T11:00:00+0100,38.43,3475,29776,26612,1148,3134,86.71,29.5,3631.847663,77774.78571,77125,21342
2017-01-12T11:00:00Z,2017-01-12T12:00:00+0100,36.7,4026,29506,26354,1464,3706,86.4,29.47,3599.67524,76963.61224,76665,21256
2017-01-12T12:00:00Z,2017-01-12T13:00:00+0100,39.61,3520,28280,25092,1484,4492,82.94,29.5,3477.694403,76381.45918,75279,21120
2017-01-12T13:00:00Z,2017-01-12T14:00:00+0100,40.05,2327,25606,22440,1143,5388,81.19,29.55,3432.124386,75281.2449,73821,21181
2017-01-12T14:00:00Z,2017-01-12T15:00:00+0100,45.32,991,23766,20631,660,5953,79.69,29.64,3357.109724,74472.91837,73101,21419
2017-01-12T15:00:00Z,2017-01-12T16:00:00+0100,46.98,113,21204,18198,243,6746,76.98,30.23,3267.949341,74930.05102,73706,22000
2017-01-12T16:00:00Z,2017-01-12T17:00:00+0100,57.09,4,18895,16166,24,7728,77.15,30.52,3199.39981,77673.28571,77696,22178
2017-01-12T17:00:00Z,2017-01-12T18:00:00+0100,57.13,0,16440,14334,-1,8420,79.97,30.28,3087.296518,76962.82653,80300,21772
2017-01-12T18:00:00Z,2017-01-12T19:00:00+0100,57.05,0,15244,13480,-1,8794,89.85,29.88,3005.206812,74789.41837,77040,21350
2017-01-12T19:00:00Z,2017-01-12T20:00:00+0100,45.01,0,15028,13721,-1,8587,81.28,29.5,2821.31145,70808.76531,72330,20689
2017-01-12T20:00:00Z,2017-01-12T21:00:00+0100,40.09,0,14506,13675,-1,7642,78.33,29.43,2595.455562,67478.23469,69172,19860
2017-01-12T21:00:00Z,2017-01-12T22:00:00+0100,37.89,0,14236,13760,-1,6863,70.04,29.21,2427.101645,64566.28571,71036,18789
2017-01-12T22:00:00Z,2017-01-12T23:00:00+0100,33.07,0,14969,14638,-1,6659,69.21,28.83,2297.689184,60033.57143,70867,17779
2017-01-12T23:00:00Z,2017-01-13T00:00:00+0100,35.19,0,15975,15533,-1,6904,64.28,29.15,2132.198251,56733.78571,66822,16986
2017-01-13T00:00:00Z,2017-01-13T01:00:00+0100,33.44,0,17101,16530,-1,7338,59.2,29.01,1912.739679,55034.7449,65833,16663
2017-01-13T01:00:00Z,2017-01-13T02:00:00+0100,32.44,0,17798,17104,-1,7578,53.2,29.09,1767.159107,54437.72449,64036,16564
2017-01-13T02:00:00Z,2017-01-13T03:00:00+0100,29.8,0,18515,17607,-1,7444,50.16,29.09,1567.617544,54686.44898,62356,16571
2017-01-13T03:00:00Z,2017-01-13T04:00:00+0100,29.25,0,20394,19109,-1,7206,46.34,29.25,1436.000604,56092.91837,62930,16835
2017-01-13T04:00:00Z,2017-01-13T05:00:00+0100,30.64,0,21590,20347,-1,7042,43.66,30.64,1231.074114,59473.40816,66874,17752
2017-01-13T05:00:00Z,2017-01-13T06:00:00+0100,37.27,0,22796,21522,-1,6520,48.52,34.12,1030.444763,66903.81633,74243,19887
2017-01-13T06:00:00Z,2017-01-13T07:00:00+0100,46.98,0,23583,22103,-1,6284,61.69,39.9,872.502854,73567.20408,79688,21795
2017-01-13T07:00:00Z,2017-01-13T08:00:00+0100,45.5,115,24386,22549,0,6044,99,42.06,705.487307,76319.0102,80433,22173
2017-01-13T08:00:00Z,2017-01-13T09:00:00+0100,45.48,820,23648,21998,222,6124,87.45,41.98,601.23559,76597.56122,80692,22046
2017-01-13T09:00:00Z,2017-01-13T10:00:00+0100,46.96,1822,23659,21454,996,5886,96.8,41.9,477.384255,77632.71429,80047,22082
2017-01-13T10:00:00Z,2017-01-13T11:00:00+0100,46.7,2538,23340,20681,1616,5994,104.48,39.74,409.680958,78124.70408,80243,21942
2017-01-13T11:00:00Z,2017-01-13T12:00:00+0100,43.07,2935,22399,20055,2000,6424,99.82,38.51,470.301992,77344.53061,79412,21589
2017-01-13T12:00:00Z,2017-01-13T13:00:00+0100,42.06,2800,22434,19781,1992,7068,96.48,38.18,619.367889,76075.67347,77873,21307
2017-01-13T13:00:00Z,2017-01-13T14:00:00+0100,41.98,2148,22240,19263,1966,7192,89.9,37.44,692.673498,74594.37755,76018,21099
2017-01-13T14:00:00Z,2017-01-13T15:00:00+0100,43.03,998,21631,18578,1526,7217,80.73,38.2,798.566962,73545.20408,75105,21311
2017-01-13T15:00:00Z,2017-01-13T16:00:00+0100,44.87,132,21989,19173,812,7416,72.97,41.85,879.239258,74068.80612,75578,22044
2017-01-13T16:00:00Z,2017-01-13T17:00:00+0100,48.72,3,22198,19430,125,7563,75.59,44.14,923.816502,76922.66327,80527,22290
2017-01-13T17:00:00Z,2017-01-13T18:00:00+0100,45.17,0,22674,19934,-1,7698,105.44,39.58,880.508207,76178.89796,82967,21758
2017-01-13T18:00:00Z,2017-01-13T19:00:00+0100,44.94,0,21980,20242,-1,7852,105.82,36.3,954.154536,73598.7449,80430,21054
2017-01-13T19:00:00Z,2017-01-13T20:00:00+0100,39.94,0,21570,19582,-1,7942,96.02,31.38,1025.931021,69413.96939,76243,20209
2017-01-13T20:00:00Z,2017-01-13T21:00:00+0100,36.7,0,20766,18618,-1,7818,85,31.12,1083.380567,66231.7449,73164,19372
2017-01-13T21:00:00Z,2017-01-13T22:00:00+0100,33.99,0,20273,17972,-1,7419,81.19,30.78,1195.612719,63932.23469,76043,18500
2017-01-13T22:00:00Z,2017-01-13T23:00:00+0100,30.99,0,20306,17956,-1,7021,81.19,29.92,1214.459679,60320.20408,75016,17679
2017-01-13T23:00:00Z,2017-01-14T00:00:00+0100,29.82,0,21348,18705,-1,6486,81.08,29.82,1343.767436,57366.81633,70401,17016
2017-01-14T00:00:00Z,2017-01-14T01:00:00+0100,28.98,0,22732,19904,-1,5905,75,28.98,1452.027926,55219.04082,69093,16702
2017-01-14T01:00:00Z,2017-01-14T02:00:00+0100,28.64,0,23232,20283,-1,5662,65.13,28.64,1549.018484,53807.2551,66614,16592
2017-01-14T02:00:00Z,2017-01-14T03:00:00+0100,28.5,0,23108,20139,-1,5346,59.71,28.5,1655.416511,52989.67347,64363,16472
2017-01-14T03:00:00Z,2017-01-14T04:00:00+0100,28.61,0,22600,19628,-1,5098,55.25,28.61,1712.597429,52660.31633,63798,16574
2017-01-14T04:00:00Z,2017-01-14T05:00:00+0100,28.05,0,22154,19183,-1,4834,50.01,28.74,1648.98002,52168.89796,65292,16846
2017-01-14T05:00:00Z,2017-01-14T06:00:00+0100,29.49,0,22776,19797,-1,4730,52.93,29.49,1621.854024,52674.02041,67265,17423
2017-01-14T06:00:00Z,2017-01-14T07:00:00+0100,28.97,0,21898,19007,-1,4538,55.99,29.77,1610.188342,55869.86735,70400,18167
2017-01-14T07:00:00Z,2017-01-14T08:00:00+0100,33.19,80,20533,17938,1,4110,61.25,30.59,1721.279929,59579.30612,72825,18934
2017-01-14T08:00:00Z,2017-01-14T09:00:00+0100,36.78,787,19071,16489,258,3823,70.06,31.01,1796.603547,62859.96939,74829,19638
2017-01-14T09:00:00Z,2017-01-14T10:00:00+0100,39.81,1800,18406,15820,1119,3681,72.89,31.6,1729.447586,64784.47959,74374,20115
2017-01-14T10:00:00Z,2017-01-14T11:00:00+0100,40.05,2872,18538,15728,2006,3400,73.49,31.59,1606.341668,66018.15306,74699,20189
2017-01-14T11:00:00Z,2017-01-14T12:00:00+0100,36.47,3646,19176,16223,2480,3335,69.19,31.14,1566.634909,65364.95918,75554,20097
2017-01-14T12:00:00Z,2017-01-14T13:00:00+0100,34.76,3640,19029,15932,2626,3548,67.94,30.96,1652.745583,63849.70408,72129,19979
2017-01-14T13:00:00Z,2017-01-14T14:00:00+0100,33.37,2630,19448,16334,2242,3890,61.23,30.97,1694.798155,62594.94898,69635,19899
2017-01-14T14:00:00Z,2017-01-14T15:00:00+0100,34.29,1169,19361,16252,1677,3960,59.03,31.13,1698.67324,62376.2551,68225,20291
2017-01-14T15:00:00Z,2017-01-14T16:00:00+0100,38.54,140,19838,16734,839,3698,58.41,33.51,1752.774208,63420.70408,68626,21183
2017-01-14T16:00:00Z,2017-01-14T17:00:00+0100,41.97,3,20118,17002,132,3570,58.03,35.35,1606.970582,66939.14286,73752,21459
2017-01-14T17:00:00Z,2017-01-14T18:00:00+0100,39.64,0,21132,18104,-1,3572,72.89,34.47,1690.980973,67171.38776,76812,21139
2017-01-14T18:00:00Z,2017-01-14T19:00:00+0100,37.01,0,20782,17742,-1,3744,85.48,31.98,1825.957903,64882.03061,75364,20449
2017-01-14T19:00:00Z,2017-01-14T20:00:00+0100,32.52,0,19795,16806,-1,3752,81.79,31.57,1727.194463,60686.9898,72153,19694
2017-01-14T20:00:00Z,2017-01-14T21:00:00+0100,30.66,0,19300,16278,-1,3666,75.93,30.66,1856.432154,58412.95918,69718,19059
2017-01-14T21:00:00Z,2017-01-14T22:00:00+0100,30.25,0,18293,15296,-1,3620,69.75,30.25,1884.515123,57655.62245,73831,18347
2017-01-14T22:00:00Z,2017-01-14T23:00:00+0100,29.55,0,17955,14919,-1,3481,72.89,29.55,1982.454927,54596.09184,73732,17719
2017-01-14T23:00:00Z,2017-01-15T00:00:00+0100,28.75,0,17914,14924,-1,3278,70.31,29.02,2258.636335,52010.17347,69760,17265
2017-01-15T00:00:00Z,2017-01-15T01:00:00+0100,28.11,0,17607,14703,-1,3166,64.87,28.54,2362.552018,49933.05102,68628,17030
2017-01-15T01:00:00Z,2017-01-15T02:00:00+0100,26.03,0,17247,14456,-1,3032,58.65,27.33,2490.100902,48624.30612,65945,16836
2017-01-15T02:00:00Z,2017-01-15T03:00:00+0100,19.96,0,17024,14253,-1,2898,55.08,27.09,2693.008292,47940.22449,63208,16942
2017-01-15T03:00:00Z,2017-01-15T04:00:00+0100,22.93,0,16416,13741,-1,2821,51.59,27.33,2879.6321,47828.70408,62231,17095
2017-01-15T04:00:00Z,2017-01-15T05:00:00+0100,22.8,0,15918,13585,-1,2582,50,28.7,2962.294327,47265.69388,62634,17389
2017-01-15T05:00:00Z,2017-01-15T06:00:00+0100,14.91,0,14995,13080,-1,2397,50,29.09,3035.210214,46314.02041,63448,18028
2017-01-15T06:00:00Z,2017-01-15T07:00:00+0100,20.37,0,13594,12324,-1,2216,51,29.33,3078.804313,48194.73469,65143,18766
2017-01-15T07:00:00Z,2017-01-15T08:00:00+0100,33.28,67,12545,11557,2,2104,52.19,30.55,3061.991462,51563.55102,66988,19408
2017-01-15T08:00:00Z,2017-01-15T09:00:00+0100,33.96,570,11354,10380,222,1962,55.19,31.94,3064.659084,55205.13265,70119,20149
2017-01-15T09:00:00Z,2017-01-15T10:00:00+0100,35.98,1593,10097,9091,790,1789,63.91,32.06,2978.599594,57860.44898,71931,20596
2017-01-15T10:00:00Z,2017-01-15T11:00:00+0100,44.65,2736,9083,8262,1306,1624,66.13,32.15,2808.453011,60149.7551,73304,20611
2017-01-15T11:00:00Z,2017-01-15T12:00:00+0100,41.68,3394,8506,7717,1542,1589,67.37,31.95,2765.423875,59847.23469,74314,20438
2017-01-15T12:00:00Z,2017-01-15T13:00:00+0100,36.66,3445,7633,7122,1587,1598,71.38,31.7,2680.049956,58028.65306,70539,20245
2017-01-15T13:00:00Z,2017-01-15T14:00:00+0100,35.72,2729,7102,6524,1342,1722,65.77,31.5,2767.456303,56611.11224,68211,20274
2017-01-15T14:00:00Z,2017-01-15T15:00:00+0100,36.35,1376,6265,5776,946,1844,58.53,31.7,2866.756913,56040.28571,67232,20701
2017-01-15T15:00:00Z,2017-01-15T16:00:00+0100,38.71,192,6038,5612,442,1969,57.51,34.06,2915.761367,57364.45918,67676,21679
2017-01-15T16:00:00Z,2017-01-15T17:00:00+0100,54.35,3,5786,5299,50,2087,57.12,37.54,3113.223147,62176.54082,72547,22316
2017-01-15T17:00:00Z,2017-01-15T18:00:00+0100,58.02,0,5623,5150,-2,2168,69.75,36.56,3371.213443,63789.19388,76343,22234
2017-01-15T18:00:00Z,2017-01-15T19:00:00+0100,55.12,0,5489,4992,-2,2138,88,34.47,3370.808716,62213.87755,75520,21836
2017-01-15T19:00:00Z,2017-01-15T20:00:00+0100,47.91,0,5072,4671,-2,2058,82.38,32.18,3210.20418,59727.7551,72940,21338
2017-01-15T20:00:00Z,2017-01-15T21:00:00+0100,36.92,0,4535,4261,-1,1947,79.37,31.94,3060.698768,58381.71429,69830,20686
2017-01-15T21:00:00Z,2017-01-15T22:00:00+0100,43,0,4240,3876,-1,1804,76.55,31.72,3022.95714,58673.5102,72852,19848
2017-01-15T22:00:00Z,2017-01-15T23:00:00+0100,38.64,0,3897,3567,-1,1743,75.83,31.11,2985.60863,56157.80612,72574,19037
2017-01-15T23:00:00Z,2017-01-16T00:00:00+0100,45.07,0,3704,3366,-1,1684,69.75,31.01,2950.026122,54059.81633,68842,18500
2017-01-16T00:00:00Z,2017-01-16T01:00:00+0100,43.25,0,3659,3259,-1,1584,57.29,30.93,2713.27951,52613.29592,68008,18284
2017-01-16T01:00:00Z,2017-01-16T02:00:00+0100,39.08,0,3739,3336,-1,1534,51.38,30.9,2729.929294,51861.69388,65565,18290
2017-01-16T02:00:00Z,2017-01-16T03:00:00+0100,37.57,0,3875,3471,-1,1546,48.01,30.93,2592.287253,52033.23469,63564,18544
2017-01-16T03:00:00Z,2017-01-16T04:00:00+0100,38.24,0,3739,3394,-1,1556,41.89,31.34,2424.352702,53448.34694,63950,18921
2017-01-16T04:00:00Z,2017-01-16T05:00:00+0100,39.06,0,3477,3177,-1,1602,40.98,31.86,2281.111083,57347.52041,67935,19896
2017-01-16T05:00:00Z,2017-01-16T06:00:00+0100,64.8,0,3270,2988,-1,1676,48.98,36.42,2100.604239,66117.41837,75364,22247
2017-01-16T06:00:00Z,2017-01-16T07:00:00+0100,94.43,0,3220,2963,-1,1772,66.83,49.22,2011.261601,73118.85714,80283,24047
2017-01-16T07:00:00Z,2017-01-16T08:00:00+0100,99.76,63,3082,2851,3,1695,100.38,49.72,1813.631839,75468.65306,80737,24210
